Timestamp,Course Name,Module,Problem,Duration,Content Type,URL,Event Type,Event Data
15:29,Java,19,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171507/m-176976479,Mouse,19
15:30,Java,20,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079652/m-176976480,Screen,idle
15:31,Java,20,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079652/m-176976480,Screen,active
15:32,Java,20,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079652/m-177044009,Tab,New Tab
15:32,Java,20,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079652/m-177044009,Mouse,23
15:32,Java,20,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079652/m-177079653,Tab,New Tab
15:33,Java,21,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-176976491,Tab,New Tab
15:33,Java,21,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-176976491,Screen,idle
15:33,Java,21,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-176976491,Screen,active
15:33,Java,21,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-177241577,Tab,New Tab
15:34,Java,21,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-176976492,Tab,New Tab
15:35,Java,21,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067863/m-176976492,Screen,idle
15:35,Java,22,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-176976493,Tab,New Tab
15:35,Java,22,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-177257506,Tab,New Tab
15:36,Java,22,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-177257506,Screen,active
15:36,Java,22,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-177257506,Key,87
15:36,Java,22,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-177257506,Selected,559
15:36,Java,22,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067864/m-176976494,Tab,New Tab
15:36,Java,23,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109724/m-176976495,Tab,New Tab
15:37,Java,23,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109724/m-177134684,Tab,New Tab
15:38,,,,,,,Window,Window -Possible Minimize
15:38,Java,23,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109724/m-176976496,Tab,New Tab
15:39,Java,23,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109724/m-176976496,Mouse,0
15:39,Java,23,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109724/m-176976496,Mouse,1
15:39,Java,24,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109725/m-176976497,Tab,New Tab
15:39,Java,24,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109725/m-176175795,Tab,New Tab
15:40,Java,24,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109725/m-176175795,Mouse,3
15:40,Java,24,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109725/m-176175795,Mouse,0
15:40,Java,24,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177109725/m-176976498,Tab,New Tab
15:40,Java,25,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976499,Tab,New Tab
15:41,Java,25,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976499,Screen,idle
15:41,Java,25,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976499,Screen,active
15:41,Java,25,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-177034270,Tab,New Tab
15:41,Java,25,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-177034270,Mouse,5
15:41,Java,25,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976500,Tab,New Tab
15:41,Java,25,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976500,Mouse,5
15:41,Java,26,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427101,Tab,New Tab
15:41,Java,25,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177179588/m-176976500,Mouse,0
15:42,Java,26,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427101,Mouse,0
15:42,Java,27,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422830,Tab,New Tab
15:42,Java,26,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427101,Mouse,6
15:42,Java,4,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265358/m-211265359,Tab,New Tab
15:42,Java,27,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422830,Mouse,7
15:42,Java,27,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422830,Mouse,0
15:42,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002,Tab,New Tab
15:43,Java,4,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265358/m-211265359,Mouse,8
15:43,Java,1,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546108/m-213546109,Tab,New Tab
15:43,Java,1,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546108/m-213546109,Mouse,8
15:43,Java,2,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546110/m-213308035,Tab,New Tab
15:43,Java,2,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546110/m-213308035,Mouse,8
15:43,Java,1,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546108/m-213546109,Tab,New Tab
15:43,Java,1,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546108/m-213546109,Mouse,16
15:43,Java,2,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546110/m-213308035,Tab,New Tab
15:43,Java,2,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-213546110/m-213308035,Mouse,16
15:43,Java,3,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265356/m-211265357,Tab,New Tab
15:43,Java,4,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265358/m-211265359,Tab,New Tab
15:43,Java,3,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265356/m-211265357,Mouse,16
15:43,Java,4,,,problem_set,https://www.udacity.com/course/viewer#!/c-cs046/l-211641002/e-211265358/m-211265359,Mouse,24
15:43,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800,Tab,New Tab
15:43,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Tab,New Tab
15:44,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,idle
15:46,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,active
15:48,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,idle
15:48,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,active
15:48,,,,,,,Window,Window maximized
15:50,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,idle
15:51,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-161445800/m-178537761,Screen,active
15:52,,,,,,,Window,Window -Possible Minimize
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getforekey,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getdigistate,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getdigistate,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getdigistatedata,Tab,New Tab
15:52,,other,,,,http://activity-log-tmt.apspot.com/getdigistatedata,Tab,New Tab
15:53,,other,,,,http://activity-log-tmt.apspot.com/getdigistatedata,Screen,locked
